Stock,Symbol,Type,Shares Held,Market Value,% of Portfolio,Previous % of Portfolio,Ranking,Change in shares,% Change,Change Type,% Ownership,Qtr first owned,sector,source_type,source_date,Avg Price,Recent Price
Qualigen therapeutics inc,RTTR,"",5600.0,27000.0,4.51859e-06,,5074,5600.0,,new,0.0209682,Q3 2020,HEALTH CARE,13F,09/30/2020,4.95,3.4
Micro focus international plc,MFGP,"",8128.0,27000.0,4.51859e-06,0.0,5075,-3293.0,-28.832852,reduction,0.0024267,Q3 2017,INFORMATION TECHNOLOGY,13F,09/30/2020,11.45,5.66
Investcorp credit management bdc ord shs,ICMB,"",7500.0,27000.0,4.51859e-06,0.0,5076,0.0,0.0,,N/A,Q3 2019, ,13F,09/30/2020,,
Bridgford foods corp.,BRID,"",1391.0,26000.0,4.35124e-06,0.0,5077,-243.0,-14.871481,reduction,0.0153247,Q1 2019,CONSUMER STAPLES,13F,09/30/2020,19.7,17.98
Ideanomics inc,IDEX,"",29142.0,26000.0,4.35124e-06,0.0,5078,10687.0,57.908426,addition,0.0104911,Q1 2019,COMMUNICATIONS,13F,09/30/2020,1.157,3.18
Proshares vix mid-term futures etf,VIXM,"",625.0,26000.0,4.35124e-06,0.0,5079,-3.0,-0.477707,reduction,No Data,Q4 2018,FINANCE,13F,09/30/2020,34.16,
Protara therapeutics  inc.,TARA,"",1515.0,26000.0,4.35124e-06,0.0,5080,-29.0,-1.878238,reduction,0.0258604,Q1 2020,HEALTH CARE,13F,09/30/2020,28.29,19.41
Novan inc,NOVN,"",53000.0,26000.0,4.35124e-06,,5081,53000.0,,new,0.0374522,Q3 2020,HEALTH CARE,13F,09/30/2020,0.482,1.27
Osmotica pharmaceuticals plc,OSMT,"",4852.0,26000.0,4.35124e-06,0.0,5082,822.0,20.397022,addition,0.0077526,Q4 2018,HEALTH CARE,13F,09/30/2020,6.714,4.35
Oconee federal financial corp,OFED,"",1090.0,25000.0,4.18388e-06,0.0,5083,140.0,14.736842,addition,0.0194489,Q2 2017,FINANCE,13F,09/30/2020,25.2177,23.38
Global x msci norway etf-global x msci norway etf,NORW,"",2500.0,25000.0,4.18388e-06,,5084,2500.0,,new,No Data,Q3 2020,FINANCE,13F,09/30/2020,10.34,12.9
Opiant pharmacls,OPNT,"",3341.0,25000.0,4.18388e-06,0.0,5085,888.0,36.200571,addition,0.0784621,Q3 2019,HEALTH CARE,13F,09/30/2020,9.4624,8.63
Eloxx pharmaceutic,SVOND,"",9963.0,25000.0,4.18388e-06,0.0,5086,971.0,10.798488,addition,N/A,Q2 2018, ,13F,09/30/2020,,
Nesco holdings redeemable warrants class a exp 01 jan 2025,NSCO/WS,PRN,84843.0,25000.0,4.18388e-06,0.0,5087,-699006.0,-89.176104,reduction,N/A,Q1 2020, ,13F,09/30/2020,,
Advanced emissions solutions inc,ADES,"",5952.0,24000.0,4.01653e-06,0.0,5088,-2422.0,-28.922856,reduction,0.0320899,Q2 2017,MATERIALS,13F,09/30/2020,11.5,5.5
Envela corp,ELA,"",5705.0,24000.0,4.01653e-06,0.0001,5089,-37067.0,-86.661835,reduction,0.0211890,Q2 2020,CONSUMER DISCRETIONARY,13F,09/30/2020,6.1,5.38
Akerna corp,KERN,"",6524.0,24000.0,4.01653e-06,0.0,5090,-279.0,-4.101132,reduction,0.0464054,Q2 2020,FINANCE,13F,09/30/2020,8.8,6.34
Atlanticus holdings corp,ATLC,"",1882.0,23000.0,3.84917e-06,0.0,5091,184.0,10.836278,addition,0.0117905,Q2 2020,FINANCE,13F,09/30/2020,10.4925,24.16
Westell technologies  inc. class a,WSTL,"",18786.0,23000.0,3.84917e-06,,5092,18786.0,,new,0.2496905,Q3 2020,INFORMATION TECHNOLOGY,13F,09/30/2020,1.28,
Gabelli equity trust inc,GAB,"",4500.0,23000.0,3.84917e-06,0.0,5093,0.0,0.0,,No Data,Q4 2015,FINANCE,13F,09/30/2020,5.93,6.32
Pimco california municipal income fund,PCQ,"",1289.0,23000.0,3.84917e-06,,5094,1289.0,,new,No Data,Q3 2020,FINANCE,13F,09/30/2020,17.7,17.99
Pangaea logistics solutions ltd,PANL,"",9145.0,23000.0,3.84917e-06,0.0,5095,-596.0,-6.118468,reduction,0.0202926,Q2 2020,TRANSPORTS,13F,09/30/2020,2.51,2.78
Nextdecade corp,NEXT,"",7844.0,23000.0,3.84917e-06,0.0,5096,-13199.0,-62.723946,reduction,0.0065086,Q2 2018,ENERGY,13F,09/30/2020,5.25,2.45
Jpmorgan betabuilders us mid cap equity etf,BBMC,"",368.0,23000.0,3.84917e-06,,5097,368.0,,new,No Data,Q3 2020,FINANCE,13F,09/30/2020,63.278,82.871
Progenity  inc.,PROG,"",2647.0,23000.0,3.84917e-06,,5098,2647.0,,new,0.0047443,Q3 2020,HEALTH CARE,13F,09/30/2020,9.02,5.42
Kirklands inc,KIRK,"",2768.0,22000.0,3.68182e-06,0.0,5099,2598.0,1528.235294,addition,0.0194169,Q2 2020,CONSUMER DISCRETIONARY,13F,09/30/2020,7.8722,19.38
New england realty associates lp,NEN,"",450.0,22000.0,3.68182e-06,0.0,5100,0.0,0.0,,0.0123197,Q3 2019,REAL ESTATE,13F,09/30/2020,59.19,50.93
Lipocine inc,LPCN,"",16200.0,22000.0,3.68182e-06,0.0,5101,13200.0,440.0,addition,0.0246627,Q1 2016,HEALTH CARE,13F,09/30/2020,1.5767,1.62
Global x nasdaq 100 covered call etf-global x nasdaq 100 covered call etf,QYLD,"",1000.0,22000.0,3.68182e-06,,5102,1000.0,,new,No Data,Q3 2020,FINANCE,13F,09/30/2020,21.56,22.97
Aravive inc,ARAV,"",4533.0,22000.0,3.68182e-06,0.0,5103,444.0,10.858401,addition,0.0281776,Q2 2014,HEALTH CARE,13F,09/30/2020,10.9602,5.86
Blue apron holdings inc,APRN,"",2928.0,22000.0,3.68182e-06,,5104,2928.0,,new,0.0208666,Q3 2020,CONSUMER DISCRETIONARY,13F,09/30/2020,7.16,7.21
Venator materials plc,VNTR,"",11693.0,22000.0,3.68182e-06,0.0,5105,-5775.0,-33.060453,reduction,0.0109545,Q1 2020,MATERIALS,13F,09/30/2020,1.75,4.18
Ishares ibonds dec 2022 term corporate etf-ishares ibonds dec 2022 term corporate etf,IBDN,PRN,840.0,22000.0,3.68182e-06,0.0,5106,740.0,740.0,addition,No Data,Q1 2020,FINANCE,13F,09/30/2020,,25.54
Lyra therapeutics inc,LYRA,"",1918.0,22000.0,3.68182e-06,0.0,5107,-1439.0,-42.865654,reduction,0.0148372,Q2 2020,HEALTH CARE,13F,09/30/2020,11.34,10.95
Swiss helvetia fund inc,SWZ,"",2581.0,21000.0,3.51446e-06,0.0,5108,0.0,0.0,,No Data,Q4 2015,FINANCE,13F,09/30/2020,9.39,9.06
Eaton vance senior floating-rate fund,EFR,"",1819.0,21000.0,3.51446e-06,0.0,5109,0.0,0.0,,No Data,Q3 2018,FINANCE,13F,09/30/2020,13.15,13.31
Ishares morningstar small-cap value etf,JKL,"",200.0,21000.0,3.51446e-06,0.0,5110,0.0,0.0,,No Data,Q2 2015,FINANCE,13F,09/30/2020,130.86,149.99
Spdr portfolio tips etf,SPIP,"",663.0,21000.0,3.51446e-06,0.0,5111,-7332.0,-91.707317,reduction,No Data,Q3 2019,FINANCE,13F,09/30/2020,28.54,31.01
Wisdomtree japan smallcap fund,DFJ,"",300.0,21000.0,3.51446e-06,0.0,5112,0.0,0.0,,No Data,Q1 2018,FINANCE,13F,09/30/2020,69.44,72.92
Pretium resources inc,PVG,CALL,1600.0,21000.0,3.51446e-06,,5113,1600.0,,new,N/A,Q3 2020,MATERIALS,13F,09/30/2020,,10.5
Accelerate diagnostics corp,AXDX,PUT,1900.0,21000.0,3.51446e-06,0.0004,5114,-127200.0,-98.528273,reduction,N/A,Q3 2019,HEALTH CARE,13F,09/30/2020,,9.23
Genmab a/s,GMAB,"",555.0,21000.0,3.51446e-06,0.0,5115,-17.0,-2.972028,reduction,0.0000847,Q3 2019,HEALTH CARE,13F,09/30/2020,30.72,44.4
Gwg holdings inc,GWGH,"",2479.0,21000.0,3.51446e-06,0.0,5116,-230.0,-8.490218,reduction,0.0074906,Q1 2019,FINANCE,13F,09/30/2020,9.82,6.74
Nuveen minnesota quality muni income fun,NMS,"",1500.0,21000.0,3.51446e-06,0.0,5117,0.0,0.0,,No Data,Q3 2015,FINANCE,13F,09/30/2020,14.79,14.91
Alteryx inc,AYX,PRN,8000.0,21000.0,3.51446e-06,0.0,5118,5000.0,166.666667,addition,N/A,Q2 2020,INFORMATION TECHNOLOGY,13F,09/30/2020,,120.65
Cliffs natural resources inc.,CLF,CALL,3000.0,20000.0,3.34711e-06,,5119,3000.0,,new,N/A,Q3 2020,MATERIALS,13F,09/30/2020,,16.48
Arbor realty trust,ABR,PRN,19000.0,20000.0,3.34711e-06,0.0,5120,0.0,0.0,,N/A,Q4 2016,REAL ESTATE,13F,09/30/2020,,14.38
Pacific mercantile bancorp,PMBC,"",5497.0,20000.0,3.34711e-06,0.0,5121,-199.0,-3.49368,reduction,0.0247870,Q4 2016,FINANCE,13F,09/30/2020,8.23,5.77
Invesco s&p 500 quality etf,SPHQ,"",525.0,20000.0,3.34711e-06,0.0,5122,0.0,0.0,,No Data,Q3 2017,FINANCE,13F,09/30/2020,35.29,42.38
Ishares msci frontier 100 fund,FM,"",800.0,20000.0,3.34711e-06,0.0,5123,400.0,100.0,addition,No Data,Q1 2020,FINANCE,13F,09/30/2020,23.47,29.73
Savara inc,SVRA,"",17992.0,20000.0,3.34711e-06,0.0,5124,2336.0,14.920797,addition,0.0332316,Q1 2018,HEALTH CARE,13F,09/30/2020,2.5606,1.45
Janus henderson short duration income etf-janus henderson short duration income etf,VNLA,"",400.0,20000.0,3.34711e-06,,5125,400.0,,new,No Data,Q3 2020,FINANCE,13F,09/30/2020,50.39,50.46
Avalon globocare corp,AVCO,"",13541.0,20000.0,3.34711e-06,0.0,5126,-2711.0,-16.681024,reduction,0.0166354,Q1 2019,HEALTH CARE,13F,09/30/2020,2.33,1.13
Phasebio pharmaceuticals inc,PHAS,"",5722.0,20000.0,3.34711e-06,0.0,5127,673.0,13.329372,addition,0.0194859,Q2 2019,HEALTH CARE,13F,09/30/2020,8.8308,4.11
Ocugen ord shs,OCGN,"",65300.0,20000.0,3.34711e-06,,5128,65300.0,,new,N/A,Q3 2020, ,13F,09/30/2020,,
Venus concept ord shs,VERO,"",8462.0,20000.0,3.34711e-06,0.0,5129,2218.0,35.522101,addition,N/A,Q4 2019, ,13F,09/30/2020,,
Checkmate pharmaceuticals  inc.,CMPI,"",1882.0,20000.0,3.34711e-06,,5130,1882.0,,new,N/A,Q3 2020,HEALTH CARE,13F,09/30/2020,11.51,13.24
Banco bilbao vizcaya argentaria sa adr,BBVA,"",7285.0,19000.0,3.17975e-06,0.0,5131,3498.0,92.36863,addition,0.0001095,Q1 2006,FINANCE,13F,09/30/2020,3.8784,4.95
Cronos group inc,CRON,"",3753.0,19000.0,3.17975e-06,0.0,5132,0.0,0.0,,0.0010549,Q1 2019,FINANCE,13F,09/30/2020,16.01,10.93
First trust utilities alphadex fund,FXU,"",727.0,19000.0,3.17975e-06,0.0002,5133,-34938.0,-97.961587,reduction,No Data,Q4 2015,FINANCE,13F,09/30/2020,28.69,28.42
Pimco 15+ year u.s. tips index etf,LTPZ,"",217.0,19000.0,3.17975e-06,0.0,5134,155.0,250.0,addition,No Data,Q4 2016,FINANCE,13F,09/30/2020,82.3271,86.76
Marker therapeutics inc,MRKR,"",12033.0,19000.0,3.17975e-06,0.0,5135,1076.0,9.820206,addition,0.0250556,Q2 2019,HEALTH CARE,13F,09/30/2020,6.3898,2.07
T2 biosystems inc,TTOO,"",14600.0,19000.0,3.17975e-06,,5136,14600.0,,new,0.0098678,Q3 2020,HEALTH CARE,13F,09/30/2020,1.36,1.81
Cohbar inc,CWBR,"",19455.0,19000.0,3.17975e-06,0.0,5137,-420.0,-2.113208,reduction,0.0318321,Q2 2018,HEALTH CARE,13F,09/30/2020,1.55,1.4
Vericity inc,VERY,"",1839.0,19000.0,3.17975e-06,0.0,5138,129.0,7.54386,addition,0.0123630,Q2 2020,FINANCE,13F,09/30/2020,10.5998,8.4
Ishares ibonds dec 2021 term corporate etf-ishares ibonds dec 2021 term corporate etf,IBDM,PRN,743.0,19000.0,3.17975e-06,,5139,743.0,,new,No Data,Q3 2020,FINANCE,13F,09/30/2020,,24.9
Ishares ibonds dec 2023 term corporate etf-ishares ibonds dec 2023 term corporate etf,IBDO,PRN,740.0,19000.0,3.17975e-06,,5140,740.0,,new,No Data,Q3 2020,FINANCE,13F,09/30/2020,,26.24
Kismet acquisition one corp,KSMTU,"",1921.0,19000.0,3.17975e-06,,5141,1921.0,,new,0.0076840,Q3 2020,FINANCE,13F,09/30/2020,12.77,11.0
Teekay corp.,TK,"",8165.0,18000.0,3.0124e-06,0.0,5142,-98540.0,-92.348062,reduction,0.0080755,Q4 2003,ENERGY,13F,09/30/2020,6.77,2.84
Aegon nv adr,AEG,"",7522.0,18000.0,3.0124e-06,0.0,5143,362.0,5.055866,addition,0.0003708,Q1 2011,FINANCE,13F,09/30/2020,2.8836,4.38
Companhia de saneamento basico do estado de sao paulo-sabesp ads adr,SBS,"",2204.0,18000.0,3.0124e-06,0.0,5144,2201.0,73366.666667,addition,0.0003225,Q1 2006,UTILITIES AND TELECOMMUNICATIONS,13F,09/30/2020,8.3002,8.08
Nemaura medical inc,NMRD,"",5043.0,18000.0,3.0124e-06,0.0,5145,-451.0,-8.208955,reduction,0.0220279,Q2 2020,HEALTH CARE,13F,09/30/2020,9.25,4.12
Airgain inc,AIRG,"",1371.0,18000.0,3.0124e-06,0.0,5146,1365.0,22750.0,addition,0.0140357,Q4 2017,INFORMATION TECHNOLOGY,13F,09/30/2020,13.3236,19.34
Ageagle aerial systems inc,UAVS,"",7800.0,18000.0,3.0124e-06,,5147,7800.0,,new,N/A,Q3 2020, ,13F,09/30/2020,,
So-young international inc,SY,"",1469.0,18000.0,3.0124e-06,0.0,5148,755.0,105.742297,addition,0.0013759,Q1 2020,COMMUNICATIONS,13F,09/30/2020,11.3964,11.43
Neurobo pharmaceuticals ord shs,NRBO,"",3252.0,18000.0,3.0124e-06,0.0,5149,-230.0,-6.605399,reduction,N/A,Q2 2020, ,13F,09/30/2020,,
Csp inc,CSPI,"",2002.0,17000.0,2.84504e-06,0.0,5150,0.0,0.0,,0.0468105,Q3 2017,INFORMATION TECHNOLOGY,13F,09/30/2020,11.05,11.43
Value line inc,VALU,"",713.0,17000.0,2.84504e-06,0.0,5151,-134.0,-15.820543,reduction,0.0074353,Q4 2017,COMMUNICATIONS,13F,09/30/2020,28.19,30.52
Ishares core u.s. reit etf,USRT,"",382.0,17000.0,2.84504e-06,0.0005,5152,-63045.0,-99.397733,reduction,No Data,Q4 2018,REAL ESTATE,13F,09/30/2020,50.09,48.36
Pampa energia s.a.,PAM,"",1695.0,17000.0,2.84504e-06,,5153,1695.0,,new,0.0029114,Q4 2015,UTILITIES AND TELECOMMUNICATIONS,13F,09/30/2020,10.33,12.83
First trust global wind energy etf,FAN,"",1000.0,17000.0,2.84504e-06,,5154,1000.0,,new,No Data,Q3 2020,ENERGY,13F,09/30/2020,17.53,24.08
Chinanet online,CNET,"",12600.0,17000.0,2.84504e-06,0.0,5155,3278.0,35.164128,addition,0.0483446,Q4 2018,COMMUNICATIONS,13F,09/30/2020,1.4207,2.53
Onconova therapeutics inc,ONTX,"",62400.0,17000.0,2.84504e-06,,5156,62400.0,,new,0.0337392,Q3 2020,HEALTH CARE,13F,09/30/2020,0.28,0.83
Aquabounty technologies inc,AQB,"",3714.0,17000.0,2.84504e-06,0.0,5157,3703.0,33663.636364,addition,0.0067020,Q3 2018,HEALTH CARE,13F,09/30/2020,4.4763,11.0
Five point holdings llc,FPH,"",4004.0,17000.0,2.84504e-06,,5158,4004.0,,new,0.0057986,Q3 2020,REAL ESTATE,13F,09/30/2020,4.17,6.3
Priority technology holdings inc,PRTH,"",6149.0,17000.0,2.84504e-06,0.0,5159,-150.0,-2.38133,reduction,N/A,Q3 2018, ,13F,09/30/2020,,
Kura sushi usa inc,KRUS,"",1261.0,17000.0,2.84504e-06,0.0,5160,123.0,10.808436,addition,0.0171049,Q3 2019,CONSUMER DISCRETIONARY,13F,09/30/2020,23.361,22.49
Allegheny technologies inc,ATI,PRN,15000.0,16000.0,2.67768e-06,0.0,5161,0.0,0.0,,N/A,Q2 2020,MATERIALS,13F,09/30/2020,,18.45
Wpp plc ads adr,WPP,"",417.0,16000.0,2.67768e-06,0.0,5162,62.0,17.464789,addition,0.0001702,Q1 2009,COMMUNICATIONS,13F,09/30/2020,75.7616,55.3
China petroleum & chemical corp. sponsored adr,SNP,"",391.0,16000.0,2.67768e-06,0.0,5163,-307.0,-43.982808,reduction,0.0000323,Q4 2015,ENERGY,13F,09/30/2020,64.63,50.74
Ishares global financials etf,IXG,"",307.0,16000.0,2.67768e-06,0.0,5164,-79.0,-20.466321,reduction,No Data,Q4 2018,FINANCE,13F,09/30/2020,47.21,67.79
Amarin corp. adr,AMRN,CALL,4000.0,16000.0,2.67768e-06,,5165,4000.0,,new,N/A,Q1 2019,HEALTH CARE,13F,09/30/2020,,6.07
Wisdomtree emerging markets local debt fund,ELD,"",512.0,16000.0,2.67768e-06,0.0,5166,0.0,0.0,,No Data,Q1 2011,FINANCE,13F,09/30/2020,35.2,34.36
Mix telematics ltd adr,MIXT,"",1786.0,16000.0,2.67768e-06,0.0,5167,-6196.0,-77.624655,reduction,0.0081025,Q1 2017,INDUSTRIALS,13F,09/30/2020,14.9,13.47
Bluegreen vacations corp,BXG,"",3187.0,16000.0,2.67768e-06,0.0,5168,-954.0,-23.037914,reduction,0.0043968,Q1 2018,CONSUMER DISCRETIONARY,13F,09/30/2020,11.47,7.37
Diana shipping inc,DSX,"",10952.0,15000.0,2.51033e-06,0.0,5169,-2000.0,-15.441631,reduction,0.0122677,Q4 2016,TRANSPORTS,13F,09/30/2020,1.84,2.36
Beasley broadcast group inc,BBGI,"",11256.0,15000.0,2.51033e-06,0.0,5170,-1.0,-0.008883,reduction,0.0891407,Q4 2017,COMMUNICATIONS,13F,09/30/2020,1.86,2.01
Wisdomtree us smallcap etf,EES,"",515.0,15000.0,2.51033e-06,0.0,5171,-2383.0,-82.229124,reduction,No Data,Q4 2018,FINANCE,13F,09/30/2020,29.2,41.85
Spdr ftse intl gov inflation-protected b,WIP,"",285.0,15000.0,2.51033e-06,0.0,5172,-1635.0,-85.15625,reduction,No Data,Q1 2020,FINANCE,13F,09/30/2020,48.79,58.09
Nanoviricides inc,NNVC,"",3820.0,15000.0,2.51033e-06,,5173,3820.0,,new,0.0358181,Q3 2020,HEALTH CARE,13F,09/30/2020,3.84,3.28
Vaneck vectors international high yield bond etf,IHY,"",610.0,15000.0,2.51033e-06,,5174,610.0,,new,No Data,Q3 2020,FINANCE,13F,09/30/2020,24.44,25.8
Schwab fundamental u.s. large company index etf,FNDX,"",398.0,15000.0,2.51033e-06,0.0,5175,-652.0,-62.095238,reduction,No Data,Q3 2018,FINANCE,13F,09/30/2020,35.52,46.91
Recro pharma inc,REPH,"",7224.0,15000.0,2.51033e-06,0.0,5176,706.0,10.831543,addition,0.0305524,Q2 2017,HEALTH CARE,13F,09/30/2020,7.2249,2.97
Wisdomtree international hedged dividend growth fund,IHDG,"",414.0,15000.0,2.51033e-06,0.0,5177,374.0,935.0,addition,No Data,Q1 2019,FINANCE,13F,09/30/2020,36.3033,40.34
Equity commonwealth  6 1/2% series d cumulative convertible preferred shares,EQC+D,"",500.0,15000.0,2.51033e-06,0.0,5178,0.0,0.0,,0.0101725,Q3 2019,REAL ESTATE,13F,09/30/2020,25.9,30.01
Vtv therapeutics inc,VTVT,"",8054.0,15000.0,2.51033e-06,0.0,5179,138.0,1.743305,addition,0.0152940,Q2 2020,HEALTH CARE,13F,09/30/2020,2.2418,2.09
Electrameccanica vehicles corp,SOLO,"",5800.0,15000.0,2.51033e-06,,5180,5800.0,,new,0.0090453,Q1 2020,CONSUMER DISCRETIONARY,13F,09/30/2020,2.49,7.55
Bank7 corp,BSVN,"",1531.0,15000.0,2.51033e-06,0.0,5181,-147.0,-8.760429,reduction,0.0169269,Q4 2018,FINANCE,13F,09/30/2020,15.85,15.84
Vaneck vectors etf tr oil services e,OIH,"",149.0,15000.0,2.51033e-06,0.0046,5182,-197331.0,-99.924549,reduction,N/A,Q2 2020, ,13F,09/30/2020,,
Raytheon technologies corp. (united technologies),RTX,PUT,250.0,14000.0,2.34297e-06,0.0,5183,0.0,0.0,,N/A,Q3 2014,INDUSTRIALS,13F,09/30/2020,,69.2
Amag pharmaceuticals  inc.,AMAG,PRN,15000.0,14000.0,2.34297e-06,0.0,5184,0.0,0.0,,N/A,Q1 2015,HEALTH CARE,13F,09/30/2020,,
American realty investors  inc,ARL,"",1624.0,14000.0,2.34297e-06,0.0,5185,38.0,2.395965,addition,0.0101519,Q2 2018,REAL ESTATE,13F,09/30/2020,14.3729,10.07
Mays (j.w.) inc,MAYS,"",700.0,14000.0,2.34297e-06,0.0,5186,-1556.0,-68.971631,reduction,0.0347260,Q2 2018,REAL ESTATE,13F,09/30/2020,40.2,23.99
Wpcs intl inc,DCAR,"",4500.0,14000.0,2.34297e-06,,5187,4500.0,,new,0.0156946,Q3 2020,INFORMATION TECHNOLOGY,13F,09/30/2020,,6.66
Star group l.p. common stock,SGU,"",1464.0,14000.0,2.34297e-06,0.0,5188,752.0,105.617978,addition,0.0035305,Q1 2018,UTILITIES AND TELECOMMUNICATIONS,13F,09/30/2020,9.677,9.7
Proshares short dow30 etf,DOG,"",305.0,14000.0,2.34297e-06,0.0,5189,-130.0,-29.885057,reduction,No Data,Q2 2020,FINANCE,13F,09/30/2020,47.84,38.86
Spdr s&p 600 small cap value etf,SLYV,"",280.0,14000.0,2.34297e-06,0.0,5190,130.0,86.666667,addition,No Data,Q2 2020,FINANCE,13F,09/30/2020,49.5704,72.23
Invesco value muni income fund,II1,"",923.0,14000.0,2.34297e-06,0.0,5191,0.0,0.0,,No Data,Q1 2019,FINANCE,13F,09/30/2020,14.36,15.58
Grupo financiero galicia s.a. adr,GGAL,"",1991.0,14000.0,2.34297e-06,0.0,5192,-6882.0,-77.561141,reduction,0.0013955,Q2 2017,FINANCE,13F,09/30/2020,15.2,8.0
Invesco india etf-invesco india etf,PIN,"",700.0,14000.0,2.34297e-06,,5193,700.0,,new,No Data,Q4 2009,FINANCE,13F,09/30/2020,19.53,23.92
Direxion daily energy bear 2x shares-direxion daily energy bear 2x shares,ERY,"",206.0,14000.0,2.34297e-06,0.0,5194,50.0,32.051282,addition,No Data,Q1 2020,ENERGY,13F,09/30/2020,64.4939,26.58
Zosano pharma corp,ZSAN,"",8900.0,14000.0,2.34297e-06,,5195,8900.0,,new,0.0087198,Q3 2020,HEALTH CARE,13F,09/30/2020,1.62,0.863
Jpmorgan diversified return us small cap equity etf,JPSE,"",486.0,14000.0,2.34297e-06,0.0,5196,0.0,0.0,,No Data,Q4 2016,FINANCE,13F,09/30/2020,26.14,38.958
Q2 hldgs inc note 0.750% 6/0,DEBT-Q2 H,PRN,11000.0,14000.0,2.34297e-06,0.0002,5197,-939000.0,-98.842105,reduction,N/A,Q2 2020, ,13F,09/30/2020,,
Fresenius medical care ag & co kgaa ads adr,FMS,"",310.0,13000.0,2.17562e-06,0.0,5198,53.0,20.622568,addition,0.0000508,Q1 2008,HEALTH CARE,13F,09/30/2020,34.4467,41.61
Invesco municipal opportunity trust,VMO,"",1107.0,13000.0,2.17562e-06,0.0,5199,0.0,0.0,,No Data,Q4 2015,FINANCE,13F,09/30/2020,12.72,12.81
Ishares global timber & forestry index fund,WOOD,"",200.0,13000.0,2.17562e-06,0.0,5200,0.0,0.0,,No Data,Q3 2017,FINANCE,13F,09/30/2020,66.43,80.29
Direxion daily msci emerging markets bear 3x shares-direxion daily msci emerging markets bear 3x shares,EDZ,"",660.0,13000.0,2.17562e-06,0.0,5201,310.0,88.571429,addition,No Data,Q2 2020,FINANCE,13F,09/30/2020,22.4447,8.89
Orion group holdings inc,ORN,"",4857.0,13000.0,2.17562e-06,0.0,5202,-2775.0,-36.360063,reduction,0.0159690,Q2 2016,INDUSTRIALS,13F,09/30/2020,4.46,5.79
Adamis pharmaceuticals corp,ADMP,"",16700.0,13000.0,2.17562e-06,,5203,16700.0,,new,0.0178309,Q3 2020,HEALTH CARE,13F,09/30/2020,0.78,0.78
Leaf group ltd,LEAF,"",2646.0,13000.0,2.17562e-06,0.0,5204,2625.0,12500.0,addition,0.0076618,Q2 2017,COMMUNICATIONS,13F,09/30/2020,5.0156,4.91
Biocept inc,BIOC,"",2800.0,13000.0,2.17562e-06,,5205,2800.0,,new,0.0209006,Q3 2020,HEALTH CARE,13F,09/30/2020,4.41,5.36
Target hospitality corp,TH,"",11116.0,13000.0,2.17562e-06,0.0,5206,1080.0,10.761259,addition,0.0109873,Q1 2019,FINANCE,13F,09/30/2020,8.3525,1.57
Milestone pharmaceuticals inc,MIST,"",1700.0,13000.0,2.17562e-06,,5207,1700.0,,new,0.0057003,Q3 2020,HEALTH CARE,13F,09/30/2020,7.32,7.02
Satsuma pharmaceuticals inc,STSA,"",3426.0,13000.0,2.17562e-06,0.0001,5208,-13464.0,-79.715808,reduction,0.0196646,Q4 2019,HEALTH CARE,13F,09/30/2020,21.79,5.34
Genesis healthcare inc,GEN,"",22662.0,12000.0,2.00826e-06,0.0,5209,-28218.0,-55.459906,reduction,0.0204822,Q4 2016,HEALTH CARE,13F,09/30/2020,1.98,0.73
Chunghwa telecom co. ltd adr,CHT,"",324.0,12000.0,2.00826e-06,0.0,5210,0.0,0.0,,0.0000418,Q2 2018,UTILITIES AND TELECOMMUNICATIONS,13F,09/30/2020,39.37,39.64
Xpresspa group inc,XSPA,"",6500.0,12000.0,2.00826e-06,,5211,6500.0,,new,0.0069129,Q3 2020,INFORMATION TECHNOLOGY,13F,09/30/2020,1.97,1.35
Boatim inc,LCTX,"",12544.0,12000.0,2.00826e-06,0.0,5212,7008.0,126.589595,addition,0.0248396,Q4 2017,HEALTH CARE,13F,09/30/2020,0.9621,2.17
Forum energy technologies inc,FET,"",1065.25,12000.0,2.00826e-06,0.0,5213,-409.5,-27.767418,reduction,0.3820870,Q4 2016,INDUSTRIALS,13F,09/30/2020,184.44,14.65
Xunlei ltd adr,XNET,"",3411.0,12000.0,2.00826e-06,0.0,5214,2143.0,169.006309,addition,0.0051001,Q4 2018,COMMUNICATIONS,13F,09/30/2020,3.4214,3.85
Harmony biosciences holdings  inc.,HRMY,"",386.0,12000.0,2.00826e-06,,5215,386.0,,new,0.0006785,Q3 2020,HEALTH CARE,13F,09/30/2020,33.9,38.82
Armstrong world industries inc.,AWI,"",155.0,11000.0,1.84091e-06,0.0,5216,-2365.0,-93.849206,reduction,0.0003239,Q4 2006,INDUSTRIALS,13F,09/30/2020,92.91,83.76
Microvision inc.,MVIS,"",5793.0,11000.0,1.84091e-06,0.0,5217,5400.0,1374.045802,addition,0.0038287,Q4 2016,INDUSTRIALS,13F,09/30/2020,1.9113,6.61
Drdgold ltd adr,DRD,"",928.0,11000.0,1.84091e-06,,5218,928.0,,new,0.0010852,Q3 2020,MATERIALS,13F,09/30/2020,11.85,10.26
Spdr ssga income allocation etf,INKM,"",343.0,11000.0,1.84091e-06,0.0,5219,0.0,0.0,,No Data,Q1 2015,FINANCE,13F,09/30/2020,32.39,34.14
Esperion therapeutics inc.,ESPR,PUT,300.0,11000.0,1.84091e-06,0.0016,5220,-159700.0,-99.8125,reduction,N/A,Q2 2020,HEALTH CARE,13F,09/30/2020,,25.55
